Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Average Cadence,Max Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone
1561552398,"10 May 2018, 06:46:29",Morning Ride,Ride,,2067,12.88,56,false,,activities/1679204934.tcx.gz,60.0,,2067.0,2041.0,12886.599609375,13.5,,57.777915954589844,,33.900001525878906,77.9000015258789,18.0,-0.09467198699712753,,,,,178.0,154.47642517089844,,,,,,56.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1571932857,"14 May 2018, 16:16:27",Afternoon Ride,Ride,,1965,12.74,20,false,,activities/1690367739.tcx.gz,60.0,,1965.0,1888.0,12747.0,16.200000762939453,,65.94960021972656,,33.900001525878906,75.0,16.299999237060547,0.08786381036043167,,,,,167.0,131.16160583496094,,,,,,20.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1574558366,"15 May 2018, 16:53:32",4th swim,Swim,"",3346,"2,367",7,false,,activities/1693065783.tcx.gz,60.0,,3346.0,2930.0,2366.60009765625,1.7000000476837158,,0.0,,38.20000076293945,39.5,6.699999809265137,-0.04225471243262291,,,,,131.0,92.97117614746094,,,,,,7.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1574558386,"15 May 2018, 06:03:28",Morning Run,Run,,1775,5.22,93,false,"",activities/1693065762.tcx.gz,60.0,,1775.0,1771.0,5228.89990234375,8.300000190734863,,26.95882797241211,,33.29999923706055,48.0,15.100000381469727,0.011474688537418842,,,,,184.0,171.7744598388672,,,0.0,,,93.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1575251241,"16 May 2018, 06:57:51",Morning Ride,Ride,,1516,9.90,36,false,,activities/1693788744.tcx.gz,60.0,,1516.0,1477.0,9907.0,15.399999618530273,,49.24342346191406,,33.900001525878906,77.80000305175781,16.899999618530273,0.0,,,,,186.0,145.03309631347656,,,,,,36.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1576092380,"16 May 2018, 16:20:19",Afternoon Ride,Ride,,1638,11.39,23,false,,activities/1694650998.tcx.gz,60.0,,1638.0,1609.0,11391.2998046875,17.100000381469727,,64.39405059814453,,35.0,75.0,8.699999809265137,0.13343515992164612,,,,,181.0,128.12109375,,,,,,23.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1581120720,"18 May 2018, 06:05:16",Morning Run,Run,,2305,5.60,22,false,"",activities/1699858393.tcx.gz,60.0,,2305.0,1877.0,5599.0,7.099999904632568,,21.839693069458008,,33.29999923706055,42.0,13.5,0.0,,,,,179.0,133.45761108398438,,,0.0,,,22.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1587389403,"21 May 2018, 16:46:20",Afternoon Run,Run,,3773,10.84,228,false,"",activities/1706354825.tcx.gz,60.0,,3773.0,3663.0,10847.400390625,7.199999809265137,,32.609092712402344,,36.900001525878906,59.0,10.699999809265137,0.0,,,,,192.0,177.81387329101562,,,0.0,,,228.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1589647447,"22 May 2018, 16:54:23",Causal swim,Swim,"",2312,"1,597",3,false,,activities/1708688260.tcx.gz,60.0,,2312.0,2158.0,1597.199951171875,1.7000000476837158,,0.0,,38.20000076293945,39.79999923706055,3.799999952316284,-0.06887052208185196,,,,,115.0,79.06519317626953,,,,,,3.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1589647517,"22 May 2018, 06:02:53",Morning Run,Run,,1983,5.22,99,false,"",activities/1708688315.tcx.gz,60.0,,1983.0,1717.0,5224.39990234375,6.699999809265137,,26.02666664123535,,33.29999923706055,48.0,16.399999618530273,0.005742286331951618,,,,,188.0,175.25,,,0.0,,,99.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1593295542,"24 May 2018, 06:34:01",Morning Ride,Ride,,2241,12.77,9,false,,activities/1712463737.tcx.gz,60.0,,2241.0,2053.0,12778.400390625,15.0,,57.66982650756836,,33.900001525878906,77.9000015258789,20.0,-0.09234333038330078,,,,,165.0,99.51995849609375,,,,,,9.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1593750687,"24 May 2018, 16:44:16",Afternoon Ride,Ride,,6956,14.96,18,false,,activities/1712930325.tcx.gz,60.0,,6956.0,2276.0,14968.099609375,16.100000381469727,,72.9603042602539,,35.900001525878906,67.0,17.299999237060547,0.08217475563287735,,,,,181.0,114.916259765625,,,,,,18.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1604373147,"25 May 2018, 06:03:47",Morning Run,Run,,1993,4.57,60,false,"",activities/1724258668.tcx.gz,60.0,,1993.0,1556.0,4570.60009765625,5.5,,17.519933700561523,,33.29999923706055,42.0,19.399999618530273,-0.017503172159194946,,,,,179.0,164.2413787841797,,,0.0,,,60.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1604373178,"29 May 2018, 06:04:57",Morning Run,Run,,2160,5.88,94,false,"",activities/1724258667.tcx.gz,60.0,,2160.0,1974.0,5881.60009765625,6.099999904632568,,26.999286651611328,,33.29999923706055,47.599998474121094,15.699999809265137,0.005100653041154146,,,,,181.0,169.4015350341797,,,0.0,,,94.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1606183485,"30 May 2018, 06:11:40",Morning Ride,Ride,,2142,12.78,25,false,,activities/1726198085.tcx.gz,60.0,,2142.0,2018.0,12788.7998046875,14.199999809265137,,57.63951873779297,,33.900001525878906,77.80000305175781,21.399999618530273,-0.09226823598146439,,,,,174.0,131.96298217773438,,,,,,25.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1606183497,"30 May 2018, 16:03:03",Afternoon Ride,Ride,,1884,12.63,43,false,,activities/1726198073.tcx.gz,60.0,,1884.0,1818.0,12638.2001953125,17.799999237060547,,65.9375,,33.900001525878906,75.0,18.700000762939453,0.09732398390769958,,,,,180.0,146.63449096679688,,,,,,43.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1608590352,"31 May 2018, 17:32:33",Evening Ride,Ride,,2464,16.43,55,false,,activities/1728753522.tcx.gz,60.0,,2464.0,2384.0,16433.599609375,17.799999237060547,,96.8016128540039,,33.900001525878906,75.0,18.700000762939453,0.1837698370218277,,,,,179.0,147.10003662109375,,,,,,55.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1608590376,"31 May 2018, 06:31:50",Morning Ride,Ride,,1998,12.74,54,false,,activities/1728753524.tcx.gz,60.0,,1998.0,1955.0,12743.099609375,14.100000381469727,,57.447513580322266,,33.900001525878906,77.9000015258789,15.899999618530273,-0.09573808312416077,,,,,174.0,155.16226196289062,,,,,,54.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1609477916,"1 Jun 2018, 05:31:55",Morning Run,Run,,2720,7.75,121,false,"",activities/1729710129.tcx.gz,60.0,,2720.0,2704.0,7752.0,7.699999809265137,,8.589509963989258,,36.79999923706055,43.20000076293945,13.800000190734863,0.005159958731383085,,,,,183.0,167.29270935058594,,,0.0,,,121.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1621148390,"5 Jun 2018, 16:10:32",Watch died 🙄,Swim,"",595,277,,false,,activities/1742279713.tcx.gz,60.0,,595.0,443.0,276.6000061035156,1.2999999523162842,,0.0,,38.5,39.70000076293945,3.200000047683716,-0.28922632336616516,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1621148490,"5 Jun 2018, 06:04:23",Morning Run,Run,,1800,4.34,60,false,"",activities/1742279778.tcx.gz,60.0,,1800.0,1488.0,4348.39990234375,5.400000095367432,,17.164905548095703,,33.29999923706055,42.0,18.799999237060547,-0.004599392879754305,,,,,174.0,165.82577514648438,,,0.0,,,60.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1623616230,"7 Jun 2018, 07:15:34",Morning Ride,Ride,,2444,15.94,49,false,,activities/1744946571.tcx.gz,60.0,,2444.0,2420.0,15939.599609375,15.5,,66.67745971679688,,33.900001525878906,77.80000305175781,22.0,-0.19636628031730652,,,,,183.0,139.9707489013672,,,,,,49.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1623616252,"7 Jun 2018, 17:31:34",Evening Ride,Ride,,2716,16.60,65,false,,activities/1744946641.tcx.gz,60.0,,2716.0,2437.0,16607.400390625,15.699999809265137,,96.8533706665039,,33.900001525878906,75.0,11.100000381469727,0.1842552125453949,,,,,193.0,151.30416870117188,,,,,,65.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1625129143,"8 Jun 2018, 12:26:47",Afternoon Run,Run,,3840,10.87,219,false,"",activities/1746564515.tcx.gz,60.0,,3840.0,3811.0,10874.400390625,6.0,,17.559001922607422,,36.79999923706055,47.0,20.0,-0.002758772810921073,,,,,187.0,173.79595947265625,,,0.0,,,219.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1634515251,"12 Jun 2018, 16:47:39",I ❤️ swimming,Swim,"",2137,"1,579",4,false,,activities/1756436090.tcx.gz,60.0,,2137.0,2062.0,1579.0999755859375,1.600000023841858,,0.0,,38.20000076293945,39.79999923706055,3.5999999046325684,-0.075992651283741,,,,,131.0,83.97254180908203,,,,,,4.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1634515339,"12 Jun 2018, 06:03:35",Morning Run,Run,,2049,6.44,110,false,"",activities/1756436096.tcx.gz,60.0,,2049.0,2049.0,6447.10009765625,7.199999809265137,,17.661649703979492,,33.29999923706055,40.5,15.199999809265137,-0.018613019958138466,,,,,186.0,172.54776000976562,,,0.0,,,110.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1637529932,"13 Jun 2018, 16:46:52",Afternoon Ride,Ride,,2564,16.38,24,false,,activities/1759596392.tcx.gz,60.0,,2564.0,2504.0,16383.2001953125,14.300000190734863,,96.7093276977539,,33.900001525878906,75.0,14.300000190734863,0.18616631627082825,,,,,183.0,124.4391098022461,,,,,,24.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1637750923,"13 Jun 2018, 06:13:22",Morning Ride,Ride,,2098,14.04,28,false,,activities/1759826750.tcx.gz,60.0,,2098.0,2083.0,14047.900390625,14.100000381469727,,61.46581268310547,,33.900001525878906,77.9000015258789,17.899999618530273,-0.1217263787984848,,,,,172.0,130.91336059570312,,,,,,28.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1637769318,"14 Jun 2018, 07:00:34",Morning Ride,Ride,,2633,15.95,23,false,,activities/1759845600.tcx.gz,60.0,,2633.0,2534.0,15958.2001953125,14.199999809265137,,66.80486297607422,,33.900001525878906,77.9000015258789,22.100000381469727,-0.18736448884010315,,,,,174.0,125.8016128540039,,,,,,23.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1639443116,"14 Jun 2018, 18:32:48",Evening Ride,Ride,,3979,17.03,36,false,,activities/1761599601.tcx.gz,60.0,,3979.0,2491.0,17033.80078125,17.100000381469727,,100.53788757324219,,33.900001525878906,75.0,35.099998474121094,0.18022990226745605,,,,,174.0,134.13629150390625,,,,,,36.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1639443144,"15 Jun 2018, 05:34:41",Morning Run,Run,,3489,10.45,161,false,"",activities/1761599606.tcx.gz,60.0,,3489.0,3489.0,10454.2001953125,6.400000095367432,,19.387672424316406,,36.0,47.0,16.799999237060547,-0.006695873569697142,,,,,189.0,167.9014434814453,,,0.0,,,161.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1647832546,"19 Jun 2018, 06:02:58",Morning Run,Run,,2168,6.52,117,false,"",activities/1770399490.tcx.gz,60.0,,2168.0,2168.0,6523.89990234375,6.599999904632568,,17.446941375732422,,33.29999923706055,40.0,9.899999618530273,0.006131301634013653,,,,,188.0,173.14654541015625,,,0.0,,,117.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1662723315,"26 Jun 2018, 06:06:33",Morning Run,Run,,2267,5.81,87,false,"",activities/1785973899.tcx.gz,60.0,,2267.0,1985.0,5817.10009765625,8.699999809265137,,13.702094078063965,,36.0,42.20000076293945,18.0,0.001719069667160511,,,,,190.0,167.4920196533203,,,0.0,,,87.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1663908355,"26 Jun 2018, 17:19:51",Evening swim,Swim,"",3430,"2,352",7,false,,activities/1787189762.tcx.gz,60.0,,3430.0,3038.0,2352.39990234375,1.7000000476837158,,0.0,,38.20000076293945,39.5,9.100000381469727,-0.03825879842042923,,,,,129.0,86.39934539794922,,,,,,7.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1678460955,"3 Jul 2018, 15:31:51",Afternoon Run,Run,,1652,5.11,112,false,"",activities/1802277673.tcx.gz,60.0,,1652.0,1626.0,5113.60009765625,7.0,,14.229999542236328,,36.900001525878906,51.29999923706055,6.0,-0.003911138977855444,,,,,200.0,184.395751953125,,,0.0,,,112.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1678461302,"27 Jun 2018, 17:53:49",Evening Ride,Ride,,5248,19.01,16,false,,activities/1802277808.tcx.gz,60.0,,5248.0,4054.0,19016.69921875,10.399999618530273,,102.9197998046875,,36.599998474121094,67.0,23.100000381469727,0.0,,,,,156.0,114.60025787353516,,,,,,16.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1682011516,"5 Jul 2018, 06:17:26",Morning Ride,Ride,,1967,12.77,42,false,,activities/1805944108.tcx.gz,60.0,,1967.0,1967.0,12772.5,14.699999809265137,,57.81944274902344,,33.900001525878906,77.80000305175781,17.200000762939453,-0.09395185112953186,,,,,175.0,147.8092498779297,,,,,,42.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1690014969,"8 Jul 2018, 19:11:28",Evening Run,Run,,1670,5.15,99,false,"",activities/1814258472.tcx.gz,60.0,,1670.0,1620.0,5153.2998046875,6.699999809265137,,14.175555229187012,,36.900001525878906,51.29999923706055,6.099999904632568,0.0,,,,,193.0,177.4134063720703,,,0.0,,,99.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1690015023,"6 Jul 2018, 05:50:12",Morning Run,Run,,2342,6.39,124,false,"",activities/1814258501.tcx.gz,60.0,,2342.0,2081.0,6397.10009765625,7.800000190734863,,13.77226448059082,,36.0,42.20000076293945,14.199999809265137,-0.0046896249987185,,,,,191.0,176.5155487060547,,,0.0,,,124.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1690015029,"5 Jul 2018, 18:26:03",Evening Ride,Ride,,1821,12.73,46,false,,activities/1814258480.tcx.gz,60.0,,1821.0,1785.0,12731.0,20.0,,65.86499786376953,,33.900001525878906,75.0,24.200000762939453,0.09661456197500229,,,,,182.0,152.0084991455078,,,,,,46.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1698737568,"12 Jul 2018, 16:39:04",Hangy swim,Swim,"",2401,"1,666",3,false,,activities/1823328358.tcx.gz,60.0,,2401.0,1989.0,1666.199951171875,1.899999976158142,,0.0,,38.20000076293945,39.70000076293945,20.0,-0.060016803443431854,,,,,119.0,77.35059356689453,,,,,,3.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1702599797,"13 Jul 2018, 05:45:41",Morning Run,Run,,2748,1.08,10,false,"",activities/1827351816.tcx.gz,60.0,,2748.0,433.0,1084.9000244140625,5.400000095367432,,0.0,,37.0,39.29999923706055,6.699999809265137,0.0,,,,,173.0,151.4698486328125,,,67.0,,,10.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1702600217,"14 Jul 2018, 16:57:18",Afternoon Run,Run,,4748,12.06,248,false,"",activities/1827351931.tcx.gz,60.0,,4748.0,4505.0,12060.599609375,6.0,,40.01039123535156,,36.900001525878906,59.0,15.100000381469727,0.0,,,,,193.0,172.789794921875,,,761.0,,,248.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1708556483,"16 Jul 2018, 06:01:46",Morning Ride,Ride,,2016,12.71,15,false,,activities/1833536263.tcx.gz,60.0,,2016.0,1978.0,12711.400390625,14.5,,56.961387634277344,,33.900001525878906,77.80000305175781,23.5,-0.08889658004045486,,,,,177.0,112.62646484375,,,363.0,,,15.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1708556525,"17 Jul 2018, 06:35:56",Morning Ride,Ride,,1969,12.66,56,false,,activities/1833536274.tcx.gz,60.0,,1969.0,1951.0,12664.099609375,14.199999809265137,,57.1203727722168,,33.900001525878906,77.80000305175781,12.800000190734863,-0.09080787748098373,,,,,182.0,153.34603881835938,,,362.0,,,56.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1708556580,"16 Jul 2018, 17:01:46",Evening Ride,Ride,,1941,12.74,23,false,,activities/1833536256.tcx.gz,60.0,,1941.0,1915.0,12748.099609375,17.899999618530273,,72.4957275390625,,33.599998474121094,75.0,17.0,0.0878562331199646,,,,,179.0,131.40701293945312,,,366.0,,,23.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1710571607,"18 Jul 2018, 07:09:09",Morning Ride,Ride,,1903,12.42,36,false,,activities/1835625187.tcx.gz,60.0,,1903.0,1879.0,12419.5,15.600000381469727,,56.53834915161133,,33.900001525878906,77.9000015258789,18.399999618530273,-0.09903780370950699,,,,,175.0,142.23056030273438,,,357.0,,,36.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1710571612,"17 Jul 2018, 16:55:28",Afternoon Ride,Ride,,1882,12.82,40,false,,activities/1835625170.tcx.gz,60.0,,1882.0,1692.0,12822.5,14.5,,72.63372802734375,,33.900001525878906,75.0,10.5,0.08734646439552307,,,,,185.0,147.76438903808594,,,373.0,,,40.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1711342083,"18 Jul 2018, 17:16:52",Evening Run,Run,,1622,5.13,101,false,"",activities/1836419693.tcx.gz,60.0,,1622.0,1622.0,5136.7001953125,5.900000095367432,,14.160833358764648,,36.900001525878906,51.29999923706055,5.800000190734863,0.005840325728058815,,,,,204.0,179.68890380859375,,,312.0,,,101.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1711342159,"18 Jul 2018, 16:42:31",Afternoon Ride,Ride,,1978,12.75,31,false,,activities/1836419714.tcx.gz,60.0,,1978.0,1771.0,12755.900390625,14.0,,72.64781951904297,,33.900001525878906,75.0,25.399999618530273,0.08858645707368851,,,,,181.0,138.42710876464844,,,370.0,,,31.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1713902844,"19 Jul 2018, 06:10:42",Walking through the stinging nettle passage + watch died = 💩,Run,"",1751,4.43,62,false,"",activities/1839061452.tcx.gz,60.0,,1751.0,1660.0,4438.0,5.400000095367432,,22.862106323242188,,33.29999923706055,47.70000076293945,15.600000381469727,-0.020279405638575554,,,,,179.0,163.26181030273438,,,276.0,,,62.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1713927978,"19 Jul 2018, 17:23:05",Lush 🏊🏻,Swim,"",3208,"2,372",8,false,,activities/1839088427.tcx.gz,60.0,,3208.0,2824.0,2371.5,3.5999999046325684,,0.0,,38.20000076293945,39.599998474121094,4.199999809265137,-0.04638414457440376,,,,,125.0,102.620849609375,,,142.0,,,8.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1714728367,"20 Jul 2018, 06:21:39",Morning Run,Run,,2214,6.28,110,false,"",activities/1839914276.tcx.gz,60.0,,2214.0,2174.0,6283.5,5.800000190734863,,11.995307922363281,,36.0,40.70000076293945,16.299999237060547,-0.003182939486578107,,,,,189.0,170.88314819335938,,,391.0,,,110.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1723858018,"24 Jul 2018, 06:04:34",Morning Run,Run,,2427,6.54,138,false,"",activities/1850123276.tcx.gz,60.0,,2427.0,2188.0,6541.7001953125,6.099999904632568,,16.659221649169922,,35.0,42.0,16.200000762939453,0.0,,,,,191.0,179.9166259765625,,,402.0,,,138.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1725435065,"24 Jul 2018, 16:36:48",💦💦🏊🏻💦💦,Swim,"",2167,"1,590",10,false,,activities/1851753749.tcx.gz,60.0,,2167.0,2073.0,1589.699951171875,1.7999999523162842,,0.0,,38.20000076293945,39.70000076293945,4.800000190734863,-0.0691954493522644,,,,,146.0,111.19676971435547,,,96.0,,,10.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1739408922,"25 Jul 2018, 06:56:56",Morning Ride,Ride,,1899,12.68,48,false,,activities/1866265021.tcx.gz,60.0,,1899.0,1899.0,12680.599609375,14.800000190734863,,57.667938232421875,,33.900001525878906,77.80000305175781,24.799999237060547,-0.09778717160224915,,,,,181.0,149.3672637939453,,,366.0,,,48.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1739408982,"25 Jul 2018, 17:11:34",Evening Ride,Ride,,1912,12.53,43,false,,activities/1866265053.tcx.gz,60.0,,1912.0,1829.0,12531.2001953125,17.100000381469727,,72.572509765625,,33.900001525878906,75.0,9.100000381469727,0.10613508522510529,,,,,180.0,147.5577850341797,,,488.0,,,43.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1739767995,"31 Jul 2018, 06:05:58",Morning Run,Run,,3348,10.08,196,false,"",activities/1866638412.tcx.gz,60.0,,3348.0,3338.0,10088.0,8.199999809265137,,19.39444351196289,,36.0,47.0,12.399999618530273,-0.0029738303273916245,,,,,198.0,176.40724182128906,,,642.0,,,196.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1747047444,"2 Aug 2018, 05:51:05",Morning Ride,Ride,,1859,12.70,13,false,,activities/1874370095.tcx.gz,60.0,,1859.0,1859.0,12701.7998046875,15.0,,57.719207763671875,,33.900001525878906,77.80000305175781,17.600000381469727,-0.09683667123317719,,,,,181.0,114.63326263427734,,,363.0,,,13.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1747047528,"3 Aug 2018, 05:57:15",Morning Run,Run,,2290,6.33,122,false,"",activities/1874370182.tcx.gz,60.0,,2290.0,2077.0,6337.89990234375,6.400000095367432,,11.737798690795898,,36.0,42.20000076293945,15.0,-0.0047334288246929646,,,,,190.0,176.64788818359375,,,387.0,,,122.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1747047665,"2 Aug 2018, 16:42:09",Afternoon Ride,Ride,,5508,35.04,239,false,,activities/1874370246.tcx.gz,60.0,,5508.0,5030.0,35048.6015625,18.200000762939453,,227.24893188476562,,33.900001525878906,88.0999984741211,48.400001525878906,0.05107194185256958,,,,,193.0,168.1812286376953,,,1010.0,,,239.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1747064160,"25 Jul 2018, 17:43:27",Evening Ride,Run,"",1979,4.69,95,false,"",activities/1866265053.tcx.gz,60.0,,1979.0,1664.0,4696.2998046875,6.199999809265137,,13.73583984375,,37.20000076293945,51.29999923706055,8.100000381469727,-0.0021293358877301216,,,,,189.0,175.32720947265625,,,0.0,,,95.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1771255561,"13 Aug 2018, 16:17:57",Afternoon Ride,Ride,,1805,12.55,45,false,,activities/1901490751.tcx.gz,60.0,,1805.0,1805.0,12558.599609375,18.700000762939453,,72.55611419677734,,33.900001525878906,75.0,12.199999809265137,0.0939595177769661,,,,,186.0,149.0510711669922,,,359.0,,,45.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1771301353,"14 Aug 2018, 06:06:01",Morning Run,Run,,2227,6.24,121,false,"",activities/1901535441.tcx.gz,60.0,,2227.0,2152.0,6245.0,6.900000095367432,,24.34166717529297,,33.599998474121094,42.20000076293945,18.399999618530273,-0.00960768572986126,,,,,188.0,173.9852294921875,,,384.0,,,121.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1771302242,"4 Aug 2018, 09:42:29",London triathlon 2018 🏊🏻🚴🏻🏃🏻,Run,"",12924,54.14,517,false,"",activities/1901535773.tcx.gz,60.0,,12924.0,11681.0,54146.69921875,18.399999618530273,,346.83721923828125,,0.5,17.100000381469727,43.70000076293945,0.008310755714774132,,,,,193.0,165.91250610351562,,,2853.0,,,517.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3079004.0,,,,,,
1795635669,"21 Aug 2018, 17:14:01",Evening Ride,Ride,,1749,11.52,34,false,,activities/1926606925.tcx.gz,60.0,,1749.0,1615.0,11523.2998046875,18.100000381469727,,72.37242126464844,,33.900001525878906,75.0,10.800000190734863,0.14405596256256104,,,,,186.0,148.58901977539062,,,335.0,,,34.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1795752534,"22 Aug 2018, 07:20:10",Morning Ride,Ride,,1180,7.24,24,false,,activities/1926725693.tcx.gz,60.0,,1180.0,1180.0,7239.89990234375,13.600000381469727,,46.50359344482422,,33.900001525878906,77.9000015258789,21.899999618530273,-0.026243455708026886,,,,,174.0,147.90699768066406,,,205.0,,,24.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1795752631,"21 Aug 2018, 07:06:06",Morning Ride,Ride,,1654,10.53,37,false,,activities/1926725725.tcx.gz,60.0,,1654.0,1654.0,10536.7001953125,14.199999809265137,,49.037052154541016,,33.900001525878906,77.80000305175781,20.0,-0.014235956594347954,,,,,182.0,143.91517639160156,,,302.0,,,37.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
